WEIGHT:	350	SHADOWACT_FAIRDROP_CPU	RX_MISS:	381955410	VPP_INPUT:	510810671	VPP_DROP:	13035704	VPP_OUTPUT	497774967	TOTAL:	892766081
WEIGHT:	700	SHADOWACT_FAIRDROP_CPU	RX_MISS:	409416215	VPP_INPUT:	483261697	VPP_DROP:	33588211	VPP_OUTPUT	449673486	TOTAL:	892677912
WEIGHT:	1050	SHADOWACT_FAIRDROP_CPU	RX_MISS:	411544426	VPP_INPUT:	481154114	VPP_DROP:	41894267	VPP_OUTPUT	439259847	TOTAL:	892698540
WEIGHT:	1400	SHADOWACT_FAIRDROP_CPU	RX_MISS:	392677698	VPP_INPUT:	500026493	VPP_DROP:	75849947	VPP_OUTPUT	424176546	TOTAL:	892704191
WEIGHT:	1750	SHADOWACT_FAIRDROP_CPU	RX_MISS:	395521120	VPP_INPUT:	497206263	VPP_DROP:	79265429	VPP_OUTPUT	417940834	TOTAL:	892727383
WEIGHT:	2100	SHADOWACT_FAIRDROP_CPU	RX_MISS:	424874424	VPP_INPUT:	467791816	VPP_DROP:	49573130	VPP_OUTPUT	418218686	TOTAL:	892666240
WEIGHT:	2450	SHADOWACT_FAIRDROP_CPU	RX_MISS:	423868710	VPP_INPUT:	468914367	VPP_DROP:	49586422	VPP_OUTPUT	419327945	TOTAL:	892783077
WEIGHT:	2800	SHADOWACT_FAIRDROP_CPU	RX_MISS:	418463289	VPP_INPUT:	474304845	VPP_DROP:	53290249	VPP_OUTPUT	421014596	TOTAL:	892768134
WEIGHT:	3150	SHADOWACT_FAIRDROP_CPU	RX_MISS:	427877810	VPP_INPUT:	464828763	VPP_DROP:	51490240	VPP_OUTPUT	413338523	TOTAL:	892706573
WEIGHT:	3500	SHADOWACT_FAIRDROP_CPU	RX_MISS:	425780753	VPP_INPUT:	466898731	VPP_DROP:	52916175	VPP_OUTPUT	413982556	TOTAL:	892679484
WEIGHT:	3850	SHADOWACT_FAIRDROP_CPU	RX_MISS:	432430306	VPP_INPUT:	460313795	VPP_DROP:	51958110	VPP_OUTPUT	408355685	TOTAL:	892744101
WEIGHT:	4200	SHADOWACT_FAIRDROP_CPU	RX_MISS:	435547754	VPP_INPUT:	457219076	VPP_DROP:	51447166	VPP_OUTPUT	405771910	TOTAL:	892766830
WEIGHT:	4550	SHADOWACT_FAIRDROP_CPU	RX_MISS:	432857647	VPP_INPUT:	459821280	VPP_DROP:	54144670	VPP_OUTPUT	405676610	TOTAL:	892678927
WEIGHT:	4900	SHADOWACT_FAIRDROP_CPU	RX_MISS:	441670689	VPP_INPUT:	451052592	VPP_DROP:	51396770	VPP_OUTPUT	399655822	TOTAL:	892723281
WEIGHT:	5250	SHADOWACT_FAIRDROP_CPU	RX_MISS:	434646963	VPP_INPUT:	458047761	VPP_DROP:	53874572	VPP_OUTPUT	404173189	TOTAL:	892694724
WEIGHT:	5600	SHADOWACT_FAIRDROP_CPU	RX_MISS:	420600728	VPP_INPUT:	472141455	VPP_DROP:	54807180	VPP_OUTPUT	417334275	TOTAL:	892742183
WEIGHT:	5950	SHADOWACT_FAIRDROP_CPU	RX_MISS:	421497754	VPP_INPUT:	471282010	VPP_DROP:	59928061	VPP_OUTPUT	411353949	TOTAL:	892779764
WEIGHT:	6300	SHADOWACT_FAIRDROP_CPU	RX_MISS:	422649011	VPP_INPUT:	470110529	VPP_DROP:	60030505	VPP_OUTPUT	410080024	TOTAL:	892759540
WEIGHT:	6650	SHADOWACT_FAIRDROP_CPU	RX_MISS:	430107699	VPP_INPUT:	462626912	VPP_DROP:	56927292	VPP_OUTPUT	405699620	TOTAL:	892734611
WEIGHT:	7000	SHADOWACT_FAIRDROP_CPU	RX_MISS:	432881366	VPP_INPUT:	459895500	VPP_DROP:	54100653	VPP_OUTPUT	405794847	TOTAL:	892776866
