27537.75	4157820474	5600
27537.56	2122681738	5600
366873.75	3010998242	350
366872.20	1434910422	350
366851.77	976153682	350
366638.09	2947503612	350
366633.78	3942921252	350
366618.57	1649604500	350
366616.97	2225874592	350
363482.78	3376465080	350
363470.67	1075185416	350
363448.83	79521488	350
363292.14	2381030752	350
363256.03	1230079176	350
363192.77	3221702520	350
363138.46	234546448	350
363046.20	3704634726	350
363046.03	288202510	350
363008.24	2558221502	350
362970.08	653891148	350
