46292.79	4157820474	7000
101864.79	2122681738	7000
981645.42	1075185416	350
856637.99	3376465080	350
814970.78	1230079176	350
805682.87	79521488	350
768667.57	2381030752	350
694587.59	234546448	350
657530.64	3221702520	350
541757.17	2225874592	350
509293.91	3942921252	350
472283.13	1649604500	350
416717.53	653891148	350
361175.53	2558221502	350
338023.03	2947503612	350
300949.14	288202510	350
282402.67	1434910422	350
254655.71	3704634726	350
152804.20	976153682	350
125015.09	3010998242	350
