350	7.8810e6	7.7638e6
700	7.3661e6	6.9392e6
1050	7.2875e6	6.7576e6
1400	7.0868e6	6.5388e6
1750	7.2871e6	6.5019e6
2100	7.2607e6	6.4981e6
2450	7.1775e6	6.4363e6
2800	7.0327e6	6.3784e6
3150	7.1138e6	6.4597e6
3500	7.0566e6	6.3994e6
3850	7.0213e6	6.3673e6
4200	7.0448e6	6.3551e6
4550	7.0623e6	6.3576e6
4900	7.1887e6	6.3273e6
5250	7.1397e6	6.2573e6
5600	7.1477e6	6.2622e6
5950	7.2232e6	6.2078e6
6300	7.3211e6	6.0780e6
6650	7.8974e6	5.7759e6
7000	7.5696e6	5.9238e6
