350	7.7603e6	7.7603e6
700	6.9816e6	6.9816e6
1050	6.9498e6	6.9498e6
1400	6.8572e6	6.8572e6
1750	6.6516e6	6.6516e6
2100	6.7330e6	6.7330e6
2450	6.5758e6	6.5758e6
2800	6.6273e6	6.6273e6
3150	6.6209e6	6.6209e6
3500	6.5037e6	6.5037e6
3850	6.5154e6	6.5154e6
4200	6.5003e6	6.5003e6
4550	6.4441e6	6.4441e6
4900	6.5919e6	6.5919e6
5250	6.5752e6	6.5752e6
5600	6.5969e6	6.5969e6
5950	6.5529e6	6.5529e6
6300	6.4129e6	6.4129e6
6650	6.3982e6	6.3982e6
7000	6.4124e6	6.4124e6
