0.1	1.0774e7	1.5148e6
0.2	1.0443e7	2.9962e6
0.3	1.0858e7	4.4856e6
0.4	1.0032e7	5.9720e6
0.5	9.8228e6	7.4596e6
0.6	9.6534e6	8.9437e6
0.7	9.4774e6	9.4774e6
0.8	9.7181e6	9.7181e6
0.9	9.5039e6	9.5039e6
1.0	9.6909e6	9.6909e6
