94434.78	2122681738	7000
42822.11	4157820474	7000
890236.73	1075185416	350
786268.62	3376465080	350
746685.56	1230079176	350
744510.90	79521488	350
713266.35	2381030752	350
645606.75	234546448	350
615575.18	3221702520	350
506289.81	2225874592	350
474064.41	3942921252	350
438843.97	1649604500	350
388130.41	653891148	350
335491.08	2558221502	350
316948.70	2947503612	350
280006.04	288202510	350
262443.90	1434910422	350
238673.74	3704634726	350
143174.97	976153682	350
116527.76	3010998242	350
