96608.64	2122681738	7000
43918.18	4157820474	7000
902026.29	1075185416	350
808967.68	3376465080	350
768894.20	1230079176	350
763452.67	79521488	350
728338.99	2381030752	350
657967.53	234546448	350
624260.20	3221702520	350
514068.87	2225874592	350
483828.03	3942921252	350
448371.24	1649604500	350
395621.76	653891148	350
342840.36	2558221502	350
320783.88	2947503612	350
285822.01	288202510	350
267800.43	1434910422	350
241667.83	3704634726	350
145081.61	976153682	350
118619.96	3010998242	350
